,ID,Topic,Source,Question,Translation
119,Jod-ch-51,Work life,Chinese (China),Apa alat transportasi yang paling umum digunakan orang untuk pergi ke tempat kerja di Indonesia?,What is the most common transportation that people take to get to work in Indonesia?
120,Jod-ch-54,Work life,Chinese (China),"Berapa lama (dalam hari) cuti pernikahan di Indonesia? (Berikan hanya angka Arab (misalnya, 12).)","How long (in days) is the marriage leave in Indonesia? (Provide Arabic numerals (e.g., 12) only.)"
121,Jod-ch-56,Work life,Chinese (China),"Berapa usia pensiun yang umum untuk perempuan di Indonesia? (Berikan hanya angka Arab (contoh, 12).)","What is the typical retirement age for women in Indonesia? (Provide Arabic numerals (e.g., 12) only.)"
122,Jod-ch-57,Work life,Chinese (China),"Berapa usia pensiun yang umum untuk pria di Indonesia? (Berikan hanya angka Arab (contoh, 12).)","What is the typical retirement age for men in Indonesia? (Provide Arabic numerals (e.g., 12) only.)"
123,Jod-ch-58,Work life,Chinese (China),Profesi apa yang paling dihormati di Indonesia?,Which profession is the most respected in Indonesia?
124,Jod-ch-60,Work life,Chinese (China),Berapa lama (dalam jam) durasi hari kerja yang tipikal di Indonesia? (Berikan hanya angka Arab (0~24) saja.),What is the duration (in hours) of a typical workday in Indonesia? (Provide Arabic numerals (0~24) only.)
125,Jod-ch-61,Work life,Chinese (China),Pekerjaan apa yang paling disukai oleh perempuan di Indonesia?,Which occupation is most preferred among females in Indonesia?
126,Jod-ch-62,Work life,Chinese (China),Pekerjaan apa yang paling disukai oleh pria di Indonesia?,Which occupation is most preferred among males in Indonesia?
127,Ki-pe-17,Education,Persian (Iran),"Rata-rata, sejauh mana biasanya siswa mengejar pendidikan mereka di Indonesia? (misalnya, sekolah dasar, sekolah menengah atas)","On average, how far do students typically pursue their education in Indonesia? (e.g., elementary, high school)"
128,Ki-pe-24,Education,Persian (Iran),Bahasa apa yang diajarkan di sekolah-sekolah di Indonesia selain Bahasa Inggris?,What language is taught in schools in Indonesia besides English?
129,Ki-pe-30,Education,Persian (Iran),Pada hari apa saja sekolah-sekolah di Indonesia tutup?,What days of the week are schools closed in Indonesia?
130,Ki-pe-32,Food,Persian (Iran),Makanan apa yang biasanya disiapkan oleh tuan rumah untuk para tamu di Indonesia?,What food do the hosts usually prepare for the guests in Indonesia?
131,Ki-pe-34,Food,Persian (Iran),Apa minuman yang biasa diminum saat sarapan di Indonesia?,What is the usual drink in the breakfast in Indonesia?
132,Ki-pe-36,Food,Persian (Iran),"Selain makanan asli dari Indonesia, makanan dari negara mana yang lebih populer di Indonesia?","Except the food original from Indonesia, which country's food is more popular in Indonesia?"
133,Ki-pe-39,Food,Persian (Iran),Makanan apa yang biasanya disiapkan untuk piknik keluarga di Indonesia?,What food is usually prepared for a family picnic in Indonesia?
134,Ki-pe-40,Food,Persian (Iran),Makanan apa dari Indonesia yang dianggap menjijikkan oleh negara-negara lain di dunia?,Which food from Indonesia is considered disgusting by the rest of the world?
135,Ki-pe-43,Food,Persian (Iran),Apa nama roti yang populer di Indonesia?,What is the name of the popular bread in Indonesia?
136,Ki-pe-51,Work life,Persian (Iran),"Pukul berapa kantor pemerintahan di Indonesia tutup? (Berikan dalam format HH:MM (contoh, 18:00, 09:00).)","What time of day are government offices closed in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
137,Ki-pe-53,Work life,Persian (Iran),"Pukul berapa biasanya kantor pemerintahan di Indonesia buka? (Berikan dalam format HH:MM (contoh, 18:00, 09:00).)","What is the normal start time of government offices in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
138,Kik-in-01,Holidays/Celebration/Leisure,Indonesian (Indonesia),Hari libur nasional apa yang memiliki durasi terpanjang di Indonesia?,What national holiday has the longest duration in Indonesia?
139,Kik-in-02,Holidays/Celebration/Leisure,Indonesian (Indonesia),Apa saja kegiatan umum yang dilakukan orang-orang di Indonesia untuk merayakan Hari Kemerdekaan?,What are the common activities people from Indonesia do to celebrate Independence day?
140,Kik-in-04,Holidays/Celebration/Leisure,Indonesian (Indonesia),Apa yang dipasang di depan rumah ketika ada anggota keluarga yang meninggal di Indonesia?,What is installed in front of the house when a family member dies in Indonesia?
141,Kik-in-05,Holidays/Celebration/Leisure,Indonesian (Indonesia),Kapan biasanya perayaan atau upacara kehamilan diadakan di Indonesia?,When is a pregnancy celebration or ceremony usually held in Indonesia?
142,Kik-in-06,Holidays/Celebration/Leisure,Indonesian (Indonesia),Acara apa yang biasanya diadakan sebelum pernikahan di Indonesia?,What event is usually held before a wedding in Indonesia?
143,Kik-in-07,Holidays/Celebration/Leisure,Indonesian (Indonesia),Apa yang biasanya dibagikan kepada anak-anak selama Tahun Baru Imlek di Indonesia?,What is usually shared to the children during (Lunar) New Year in Indonesia?
144,Kik-in-08,Holidays/Celebration/Leisure,Indonesian (Indonesia),Apa saja kegiatan yang biasanya dilakukan beberapa hari sebelum Ramadan di Indonesia?,What activities are usually done days before Ramadan in Indonesia?
145,Kik-in-10,Holidays/Celebration/Leisure,Indonesian (Indonesia),Apa objek wisata paling populer bagi wisatawan asing di Indonesia?,What is the most popular tourist attraction for foreign visitors in Indonesia?
146,Kik-in-11,Holidays/Celebration/Leisure,Indonesian (Indonesia),"Apa situs keagamaan (candi, gereja, dll.) yang paling populer untuk pariwisata di Indonesia?","What is the most popular religious sites (temple, church, etc.) for tourism in Indonesia?"
147,Kik-in-15,Holidays/Celebration/Leisure,Indonesian (Indonesia),Pakaian apa yang biasanya dikenakan oleh wanita pada upacara wisuda di Indonesia?,What clothes do women usually wear on graduation commencement ceremony in Indonesia?
148,Kik-in-16,Food,Indonesian (Indonesia),Minuman apa yang biasa dikonsumsi di Indonesia ketika cuaca dingin?,What drink is commonly consumed in Indonesia when the weather is cold?
149,Kik-in-17,Food,Indonesian (Indonesia),Buah apa yang lebih sering dijual dan ditemukan selama bulan Ramadan di Indonesia?,What fruit is more commonly sold and found during Ramadan in Indonesia?
150,Kik-in-24,Food,Indonesian (Indonesia),Karbohidrat apa yang biasanya disajikan dengan ayam di restoran cepat saji di Indonesia?,What carbohydrate is usually served with chicken in a fast-food restaurant in Indonesia?
151,Kik-in-31,Sport,Indonesian (Indonesia),Apa olahraga bela diri paling terkenal di Indonesia?,What is the most famous martial art sports in Indonesia?
152,Kik-in-34,Sport,Indonesian (Indonesia),Olahraga apa yang sering disiarkan di televisi nasional Indonesia?,What sports are often broadcasted on national television in Indonesia?
153,Kik-in-35,Sport,Indonesian (Indonesia),Olahraga apa yang populer di kalangan masyarakat Indonesia selama pandemi COVID-19?,What sports were popular among people from Indonesia during the COVID-19 pandemic?
154,Kik-in-36,Sport,Indonesian (Indonesia),Siapa pelatih sepak bola paling populer di Indonesia?,Who is the most popular soccer coach in Indonesia?
155,Kik-in-37,Sport,Indonesian (Indonesia),Tim sepak bola mana di Indonesia yang terkenal karena persaingan sengit mereka? (misalnya ___ vs ___),What soccer teams in Indonesia are famous for their intense rivalry? (e.g. ___ vs ___)
156,Kik-in-38,Sport,Indonesian (Indonesia),Apa nama-nama pendukung sepak bola di Indonesia yang terkenal karena persaingan sengit mereka? (misalnya ___ vs ___),What are the names of soccer supporters in Indonesia who are famous for their intense rivalry? (e.g. ___ vs ___)
157,Kik-in-40,Sport,Indonesian (Indonesia),Siapa pemain bulu tangkis pria paling terkenal di Indonesia?,Who is the most famous male badminton player in Indonesia?
158,Kik-in-41,Sport,Indonesian (Indonesia),Siapa pemain bulu tangkis wanita paling terkenal di Indonesia?,Who is the most famous female badminton player in Indonesia?
159,Kik-in-44,Sport,Indonesian (Indonesia),Olahraga apa yang paling banyak mendapatkan dukungan dari pemerintah di Indonesia?,What sport gets the most support from the government in Indonesia?
160,Kik-in-45,Sport,Indonesian (Indonesia),Fasilitas lapangan olahraga apa saja yang biasanya tersedia di sekolah-sekolah di Indonesia?,What sports field facilities are usually available at schools in Indonesia?
161,Na-ko-02,Food,Korean (South Korea),Minuman kafe apa yang paling sering dinikmati oleh orang-orang di Indonesia?,What cafe beverage do people from Indonesia most commonly enjoy?
162,Na-ko-04,Food,Korean (South Korea),Apa makanan penawar mabuk yang paling disukai oleh orang-orang Indonesia?,What is the preferred hangover cure food for people from Indonesia?
163,Na-ko-05,Food,Korean (South Korea),Apa makanan khas yang biasa diantar di Indonesia?,What is the typical delivery food in Indonesia?
164,Na-ko-07,Food,Korean (South Korea),Jenis daging apa yang paling banyak dikonsumsi oleh masyarakat Indonesia?,What type of meat is consumed most by people from Indonesia?
165,Na-ko-08,Food,Korean (South Korea),Buah apa yang sering dimakan oleh orang-orang Indonesia di musim gugur?,What fruit do people from Indonesia often eat in the autumn season?
166,Na-ko-09,Food,Korean (South Korea),Lauk apa yang paling sering disajikan di meja makan di Indonesia?,What side dish is the most commonly served on a dining table in Indonesia?
167,Na-ko-11,Food,Korean (South Korea),Apa yang biasanya dimakan orang Indonesia saat menonton pertandingan sepak bola?,What do people from Indonesia eat while watching a soccer game?
168,Na-ko-15,Food,Korean (South Korea),Apa makanan bergizi yang mewakili Indonesia?,What is the representative nourishing food in Indonesia?
169,Na-ko-16,Sport,Korean (South Korea),Siapa pemain sepak bola paling terkenal di Indonesia?,Who is the most famous soccer player in Indonesia?
170,Na-ko-17,Sport,Korean (South Korea),Olahraga apa yang disukai oleh siswa laki-laki saat waktu makan siang di sekolah di Indonesia?,What sports do male students enjoy during lunch time at school in Indonesia?
171,Na-ko-18,Sport,Korean (South Korea),Apa olahraga paling umum yang diikuti oleh para siswi selama pelajaran pendidikan jasmani di Indonesia?,What is the most common sport girls participate in during physical education classes in Indonesia?
172,Na-ko-19,Sport,Korean (South Korea),Siapa pemain bola voli paling populer di Indonesia?,Who is the most popular volleyball player in Indonesia?
173,Na-ko-20,Sport,Korean (South Korea),Acara olahraga apa yang paling banyak didukung oleh masyarakat Indonesia dalam kompetisi internasional?,What sports event do people from Indonesia passionately support the most in international competitions?
174,Na-ko-22,Sport,Korean (South Korea),Negara mana yang dianggap sebagai rival terbesar dalam pertandingan sepak bola untuk Indonesia?,Which country is considered the biggest rival in soccer matches for Indonesia?
175,Na-ko-23,Sport,Korean (South Korea),Jenis akademi olahraga apa yang paling banyak diikuti oleh anak-anak di Indonesia?,What type of sports academies do children attend the most in Indonesia?
176,Na-ko-24,Sport,Korean (South Korea),Apa makanan yang paling sering dimakan di stadion olahraga saat menonton pertandingan di Indonesia?,What is the most commonly eaten food in sports stadiums while watching games in Indonesia?
177,Na-ko-25,Sport,Korean (South Korea),Apa saja olahraga yang umum dimainkan pada hari olahraga di sekolah di Indonesia?,What are the typical sports played in Indonesia's school sports day?
178,Na-ko-26,Sport,Korean (South Korea),Apa olahraga populer di kalangan penduduk usia paruh baya di Indonesia?,What are the popular sports among the middle-aged population in Indonesia?
179,Na-ko-28,Sport,Korean (South Korea),Siapa atlet olahraga musim dingin yang paling populer di Indonesia?,Who is the most popular winter sports player in Indonesia?
180,Na-ko-29,Sport,Korean (South Korea),Siapa perenang paling terkenal di Indonesia?,Who is the most famous swimmer in Indonesia?
181,Na-ko-30,Sport,Korean (South Korea),Apa game e-sports paling populer di Indonesia?,What is the most popular e-sports game in Indonesia?
182,Na-ko-33,Holidays/Celebration/Leisure,Korean (South Korea),Makanan simbolis apa yang biasa dimakan oleh orang-orang Indonesia pada Tahun Baru Imlek?,What symbolic food do people from Indonesia eat on (Lunar) New Year?
183,Na-ko-37,Holidays/Celebration/Leisure,Korean (South Korea),Apa tempat liburan domestik yang paling populer bagi orang-orang dari Indonesia?,What is the most popular domestic vacation spot for people from Indonesia?
184,Na-ko-38,Holidays/Celebration/Leisure,Korean (South Korea),Apa hadiah pernikahan yang paling umum diberikan antara pengantin pria dan wanita di Indonesia?,What is the most common wedding gift between bride and groom in Indonesia?
185,Na-ko-39,Holidays/Celebration/Leisure,Korean (South Korea),Apa yang biasanya diberikan sebagai ucapan selamat ketika menghadiri pernikahan seorang teman di Indonesia?,What is typically given as a congratulatory gesture when attending a friend's wedding in Indonesia?
186,Na-ko-40,Holidays/Celebration/Leisure,Korean (South Korea),"Berapa lama (dalam hari) biasanya sebuah pemakaman berlangsung di Indonesia? (Berikan angka Arab (misalnya, 12) saja.)","How long (in days) does a funeral typically last in Indonesia? (Provide Arabic numerals (e.g., 12) only.)"
187,Na-ko-41,Holidays/Celebration/Leisure,Korean (South Korea),Apa yang harus Anda siapkan sebagai tanda belasungkawa ketika menghadiri pemakaman di Indonesia?,What should you prepare as a condolence offering when attending a funeral in Indonesia?
188,Na-ko-42,Holidays/Celebration/Leisure,Korean (South Korea),Jenis makanan apa yang biasanya disediakan di rumah duka di Indonesia?,What type of food is commonly provided at funeral parlors in Indonesia?
189,Na-ko-43,Holidays/Celebration/Leisure,Korean (South Korea),Apa yang dilakukan orang-orang di Indonesia di pagi hari Tahun Baru Imlek?,What do people do in Indonesia in the morning of the (Lunar) New Year?
190,Na-ko-44,Holidays/Celebration/Leisure,Korean (South Korea),Pada hari apa terjadi kemacetan lalu lintas terparah di seluruh Indonesia?,When is the day with Indonesia's most severe nationwide traffic congestion?
191,Na-ko-45,Holidays/Celebration/Leisure,Korean (South Korea),Apa destinasi bulan madu paling populer di Indonesia?,What is the most popular honeymoon destination in Indonesia?
192,Ne-ar-05,Holidays/Celebration/Leisure,Arabic (Algeria),Apa hari libur nasional yang paling penting di Indonesia?,What is the most important national holiday in Indonesia?
193,Ne-ar-06,Holidays/Celebration/Leisure,Arabic (Algeria),Apa yang biasanya orang Indonesia makan selama bulan Ramadan?,What do people from Indonesia eat in Ramadan?
194,Ne-ar-09,Holidays/Celebration/Leisure,Arabic (Algeria),Apa yang biasanya orang Indonesia makan saat Idul Fitri?,What do people from Indonesia eat in Eid ul Fitr?
195,Ne-ar-10,Holidays/Celebration/Leisure,Arabic (Algeria),Apa yang biasanya orang Indonesia makan di Hari Raya Idul Adha?,What do people from Indonesia eat in Eid ul Adha?
196,Ne-ar-11,Holidays/Celebration/Leisure,Arabic (Algeria),Kemana orang-orang dari Indonesia pergi untuk merayakan Tahun Baru?,Where do people from Indonesia go to celebrate New Year's Day?
197,Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),Di mana sebuah keluarga berkumpul untuk perayaan Idul Fitri di Indonesia?,Where do a family gather for Eid festivities in Indonesia?
198,Ne-ar-16,Work life,Arabic (Algeria),"Kapan akhir pekan di Indonesia (misalnya Senin, Selasa)?","When is the weekend in Indonesia (e.g. Monday, Tuesday)?"
199,Ne-ar-17,Work life,Arabic (Algeria),"Pada pukul berapa kebanyakan orang mulai bekerja di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).)","At what time do most people start work in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
200,Ne-ar-18,Work life,Arabic (Algeria),"Pada pukul berapa kebanyakan orang selesai bekerja di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).)","At what time do most people finish work in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
201,Ne-ar-20,Work life,Arabic (Algeria),Apa yang dianggap sebagai pekerjaan yang aman di Indonesia?,What is considered to be a secure job in Indonesia?
202,Ne-ar-24,Work life,Arabic (Algeria),Kota mana yang merupakan pusat komersial utama di Indonesia?,Which city is the primary commercial hub in Indonesia?
203,Ne-ar-25,Work life,Arabic (Algeria),Apa industri yang memberikan gaji terbaik di Indonesia?,What is the industry that pays the best in Indonesia?
204,Ne-ar-26,Work life,Arabic (Algeria),Apa perusahaan publik yang paling terkenal di Indonesia?,What is the most famous public corporation in Indonesia?
205,Ne-ar-31,Food,Arabic (Algeria),Apa hidangan paling terkenal di Indonesia?,What is the most famous dish in Indonesia?
206,Ne-ar-32,Food,Arabic (Algeria),Apa yang biasanya orang makan untuk sarapan di Indonesia?,What do people usually have for breakfast in Indonesia?
207,Ne-ar-33,Food,Arabic (Algeria),"Kapan orang biasanya makan siang di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).)","When do people usually have lunch in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
208,Ne-ar-34,Food,Arabic (Algeria),Apa yang biasanya tidak dapat dipisahkan dari makanan di Indonesia?,What is typically indispensable in meals in Indonesia?
209,Ne-ar-36,Food,Arabic (Algeria),Apa makanan perayaan yang khas di Indonesia?,What is a typical festive meal in Indonesia?
210,Ne-ar-37,Food,Arabic (Algeria),Buah apa yang biasanya ditawarkan kepada turis/pengunjung dari luar negeri di Indonesia?,Which fruit do people usually offer tourists/visitors from abroad in Indonesia?
211,Ne-ar-38,Food,Arabic (Algeria),Makanan apa yang biasanya orang tawarkan sebagai amal di Indonesia?,Which food do people usually offer as charity in Indonesia?
212,Ne-ar-39,Food,Arabic (Algeria),Apa makanan cepat saji termurah di Indonesia?,What is the cheapest fast food in Indonesia?
213,Ne-ar-43,Food,Arabic (Algeria),Apa yang biasanya orang minum dengan teh di Indonesia?,What do people usually have with tea in Indonesia?
214,Ne-ar-44,Food,Arabic (Algeria),Apa yang biasanya orang minum dengan kopi di Indonesia?,What do people have with coffee in Indonesia?
215,New-am-02,Food,Amharic (Ethiopia),Apa makanan tradisional yang paling populer di Indonesia?,What is the most popular traditional food in Indonesia?
216,New-am-04,Food,Amharic (Ethiopia),Apa saus cocolan yang paling populer di Indonesia?,What is the most popular dipping sauce in Indonesia?
217,New-am-08,Food,Amharic (Ethiopia),Apa makanan yang paling sering dikonsumsi saat puasa untuk umat Kristen di Indonesia?,What food is most often consumed during Christian fasting in Indonesia?
218,New-am-15,Food,Amharic (Ethiopia),Makanan apa yang biasanya disiapkan ketika seorang ibu melahirkan di Indonesia?,What food is usually prepared when mothers give birth in Indonesia?
219,New-am-27,Sport,Amharic (Ethiopia),Siapa olahragawan wanita paling populer di Indonesia?,Who is the most popular female sportperson in Indonesia?
220,New-am-34,Education,Amharic (Ethiopia),Di mana sebagian besar siswa sekolah dasar di Indonesia mempersiapkan ujian mereka?,Where do most elementary school students prepare for their exams in Indonesia?
221,New-am-41,Education,Amharic (Ethiopia),"Di Indonesia, di kelas berapa siswa mengikuti ujian nasional pertama kali?","In Indonesia, at which grade level do students take their first national-level examination?"
222,New-am-53,Work life,Amharic (Ethiopia),Wilayah mana di Indonesia yang dikenal dengan industri kopi/tehnya?,Which region in Indonesia is widely known for its coffee/tea industry?
223,New-am-54,Work life,Amharic (Ethiopia),Wilayah mana di Indonesia yang dikenal dengan industri peternakannya?,Which region in Indonesia is widely known for its livestock industry?
224,New-am-59,Work life,Amharic (Ethiopia),Apa pekerjaan utama masyarakat yang tinggal di gurun di Indonesia?,What is the main occupation of people living in deserts in Indonesia?
225,New-am-60,Work life,Amharic (Ethiopia),Hewan apa yang biasanya digunakan untuk transportasi di Indonesia?,Which animal is typically used for transportation in Indonesia?
226,New-am-72,Family,Amharic (Ethiopia),Apa komik untuk anak-anak yang paling populer di Indonesia?,What is the most popular comic book for children to read in Indonesia?
227,New-am-73,Family,Amharic (Ethiopia),Apa saluran YouTube paling populer untuk anak-anak di Indonesia?,What is the most popular YouTube channel for children in Indonesia?
228,New-am-74,Family,Amharic (Ethiopia),Apa acara talk show paling populer di Indonesia?,What is the most popular talk show in Indonesia?
229,New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),Apa hari raya keagamaan yang paling terkenal di Indonesia?,What is the most famous religious holiday in Indonesia?
230,New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),"Di bulan apa biasanya pernikahan paling banyak diadakan di Indonesia? (Berikan angka Arab (misalnya, 1) saja.)","What is the busiest month for weddings in Indonesia? (Provide Arabic numerals (e.g., 1) only.)"
231,New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),Apa alat musik tradisional yang paling populer di Indonesia?,What is the most popular traditional musical instrument in Indonesia?
232,New-as-01,Food,Assamese (Assam),Apa produk pertanian utama yang dihasilkan di Indonesia?,What is the main agricultural product produced in Indonesia?
233,New-as-02,Food,Assamese (Assam),Apa makanan berbahan dasar gandum yang paling populer di Indonesia?,What is the most popular wheat-based food item in Indonesia?
234,New-as-05,Food,Assamese (Assam),Apa minuman yang paling sering ditawarkan kepada tamu ketika mereka mengunjungi rumah di Indonesia?,What is the most typical drink offered to guests when they visit households in Indonesia?
235,New-as-07,Food,Assamese (Assam),Apa hidangan paling populer yang dimasak dengan bahan ikan di Indonesia?,What is the most popular dish cooked with fish in Indonesia?
236,New-as-14,Food,Assamese (Assam),Makanan apa yang disukai orang Indonesia untuk dimakan saat cuaca hujan?,What food do people from Indonesia like to eat during rainy weather?
237,New-as-15,Food,Assamese (Assam),Minuman apa yang umumnya dikonsumsi di Indonesia ketika cuaca panas?,What drink is commonly consumed in Indonesia when the weather is hot?
238,New-as-20,Sport,Assamese (Assam),Apa olahraga dalam ruangan yang paling populer di Indonesia?,What is the most popular indoor sport in Indonesia?
239,New-as-29,Sport,Assamese (Assam),Olahraga apa yang gemar ditonton oleh pria di Indonesia?,What sport do men in Indonesia like to watch?
240,New-as-30,Sport,Assamese (Assam),Olahraga apa yang gemar ditonton oleh wanita di Indonesia?,What sport do women in Indonesia like to watch?
241,New-as-58,Work life,Assamese (Assam),Apa minuman paling populer yang disukai oleh orang-orang Indonesia untuk diminum di tempat kerja mereka?,What is the most popular beverage that people from Indonesia like to drink in their workplace?
242,New-as-64,Family,Assamese (Assam),Pada hari libur apa semua anggota keluarga biasanya berkumpul di Indonesia?,On which holiday do all family members tend to reunite in Indonesia?
243,New-as-76,Holidays/Celebration/Leisure,Assamese (Assam),Permainan tradisional apa yang dimainkan selama hari libur tradisional oleh keluarga di Indonesia?,What traditional games do families play during traditional holidays in Indonesia?
244,New-as-80,Holidays/Celebration/Leisure,Assamese (Assam),Jenis pakaian apa yang dikenakan oleh orang-orang Indonesia saat festival tradisional?,What type of clothing do people from Indonesia wear during traditional festivals?
245,New-as-89,Holidays/Celebration/Leisure,Assamese (Assam),Apa aksesori festival tradisional yang biasa dikenakan oleh orang-orang di Indonesia?,What traditional festival accessories do people from Indonesia wear?
246,New-az-05,Food,Azerbaijani (Azerbaijan),Wilayah apa yang paling dikenal dengan produksi alkohol di Indonesia?,What is the most famous region for alcohol production in Indonesia?
247,New-az-11,Food,Azerbaijani (Azerbaijan),Buah apa yang sering dimakan oleh orang-orang Indonesia di musim panas?,What fruit do people from Indonesia often eat in the summer season?
